article_id,outlet,period_fine,period,is_wire,drop_reason
3768,rte,post,post,1.0,
3772,rte,post,post,0.0,
3776,rte,post,post,0.0,
3780,rte,post,post,0.0,
3784,rte,post,post,1.0,
3788,rte,post,post,1.0,
3792,rte,post,post,1.0,
3796,rte,post,post,1.0,
3800,rte,post,post,0.0,
3804,rte,post,post,0.0,
3808,rte,post,post,0.0,
3812,rte,post,post,0.0,
3816,rte,post,post,0.0,
3820,rte,post,post,0.0,
3824,rte,post,post,1.0,
3828,rte,post,post,0.0,
3832,rte,post,post,1.0,
3836,rte,post,post,0.0,
3840,rte,post,post,0.0,
3844,rte,post,post,0.0,
3848,rte,post,post,0.0,
3852,rte,post,post,0.0,
3856,rte,post,post,1.0,
3860,rte,post,post,0.0,
3864,rte,post,post,0.0,
3868,rte,post,post,0.0,
3872,rte,post,post,1.0,
3876,rte,post,post,0.0,
3880,rte,post,post,0.0,
3884,rte,post,post,0.0,
3888,rte,post,post,1.0,
3892,rte,post,post,1.0,
3896,rte,post,post,0.0,
3900,rte,post,post,0.0,
3904,rte,post,post,1.0,
3908,rte,post,post,1.0,
3912,rte,post,post,0.0,
3916,rte,post,post,0.0,
3920,rte,post,post,0.0,
3924,rte,post,post,1.0,
3928,rte,post,post,0.0,
3932,rte,post,post,1.0,
3936,rte,post,post,1.0,
3940,rte,post,post,0.0,
3944,rte,post,post,0.0,
3948,rte,post,post,0.0,
3952,rte,post,post,0.0,
3956,rte,post,post,1.0,
3960,rte,post,post,0.0,
3964,rte,post,post,0.0,
3968,rte,post,post,0.0,
3972,rte,post,post,0.0,
3976,rte,post,post,0.0,
3980,rte,post,post,0.0,
3984,rte,post,post,0.0,
3988,rte,post,post,0.0,
3992,rte,post,post,0.0,
3996,rte,post,post,1.0,
4000,rte,post,post,1.0,
4004,rte,post,post,0.0,
4008,rte,post,post,0.0,
4012,rte,post,post,1.0,
4016,rte,post,post,0.0,
4020,rte,post,post,0.0,
4024,rte,post,post,1.0,
4028,rte,post,post,0.0,
4032,rte,post,post,0.0,
4036,rte,post,post,0.0,
4040,rte,post,post,0.0,
4044,rte,post,post,0.0,
4048,rte,post,post,1.0,
4052,rte,post,post,0.0,
4056,rte,post,post,1.0,
4060,rte,post,post,1.0,
4064,rte,post,post,1.0,
4068,rte,post,post,0.0,
4072,rte,post,post,1.0,
4076,rte,post,post,0.0,thin_lt400
4080,rte,post,post,1.0,
4084,rte,post,post,0.0,
4088,rte,post,post,1.0,
4092,rte,post,post,0.0,
4096,rte,post,post,0.0,
4100,rte,post,post,1.0,
4104,rte,post,post,0.0,
4108,rte,post,post,1.0,
4112,rte,post,post,0.0,
4116,rte,post,post,0.0,
4120,rte,post,post,0.0,
4124,rte,post,post,1.0,
4128,rte,post,post,1.0,
4132,rte,post,post,0.0,
4136,rte,post,post,1.0,
4140,rte,post,post,0.0,
4144,rte,post,post,0.0,
4148,rte,post,post,0.0,
4152,rte,post,post,0.0,
4156,rte,post,post,1.0,
4160,rte,post,post,1.0,
4164,rte,post,post,0.0,
4168,rte,post,post,0.0,
4172,rte,post,post,0.0,
4176,rte,post,post,0.0,
4180,rte,post,post,0.0,
4184,rte,post,post,1.0,
4188,rte,post,post,0.0,
4192,rte,post,post,1.0,
4196,rte,post,post,1.0,
4200,rte,post,post,0.0,
4204,rte,post,post,0.0,
4208,rte,post,post,0.0,
4212,rte,post,post,1.0,
4216,rte,post,post,1.0,
4220,rte,post,post,1.0,thin_lt400
4224,rte,post,post,0.0,
4228,rte,post,post,0.0,
4232,rte,post,post,1.0,
4236,rte,post,post,1.0,
4240,rte,post,post,0.0,
4244,rte,post,post,0.0,
4248,rte,post,post,0.0,
4252,rte,post,post,0.0,
4256,rte,post,post,0.0,
4260,rte,post,post,1.0,
4264,rte,post,post,1.0,
4268,rte,post,post,0.0,
4272,rte,post,post,1.0,
4276,rte,post,post,0.0,
4280,rte,post,post,0.0,
4284,rte,post,post,0.0,
4288,rte,post,post,1.0,
4292,rte,post,post,1.0,
4296,rte,post,post,0.0,
4300,rte,post,post,0.0,
4304,rte,post,post,1.0,
4308,rte,post,post,0.0,
4312,rte,post,post,1.0,
4316,rte,post,post,0.0,
4320,rte,post,post,0.0,thin_lt400
4324,rte,post,post,0.0,thin_lt400
4328,rte,post,post,0.0,
4332,rte,post,post,0.0,
4336,rte,post,post,1.0,
4340,rte,post,post,0.0,
4344,rte,post,post,0.0,
4348,rte,post,post,1.0,
4352,rte,post,post,1.0,
4356,rte,post,post,1.0,
4360,rte,post,post,0.0,
4364,rte,post,post,0.0,
4368,rte,post,post,1.0,
4372,rte,post,post,1.0,
4376,rte,post,post,1.0,
4380,rte,post,post,1.0,
4384,rte,post,post,0.0,
4388,rte,post,post,0.0,
4392,rte,post,post,0.0,
4396,rte,post,post,0.0,
4400,rte,post,post,1.0,
4404,rte,post,post,1.0,
4408,rte,post,post,0.0,
4412,rte,post,post,1.0,
4416,rte,post,post,0.0,
4420,rte,post,post,0.0,
4424,rte,post,post,0.0,
4428,rte,post,post,0.0,
4432,rte,post,post,0.0,
4436,rte,post,post,1.0,
4440,rte,post,post,0.0,
4444,rte,post,post,0.0,thin_lt400
4448,rte,post,post,1.0,
4452,rte,post,post,0.0,
4456,rte,post,post,0.0,
4460,rte,post,post,0.0,
4464,rte,post,post,1.0,
4468,rte,post,post,0.0,thin_lt400
4472,rte,post,post,1.0,
4476,rte,post,post,0.0,
4480,rte,post,post,0.0,
4484,rte,post,post,0.0,
4488,rte,post,post,0.0,
4492,rte,post,post,1.0,
4496,rte,post,post,0.0,
4500,rte,post,post,0.0,
4504,rte,post,post,1.0,
4508,rte,post,post,1.0,
4512,rte,post,post,0.0,
4516,rte,post,post,1.0,
4520,rte,post,post,1.0,
4524,rte,post,post,0.0,
4528,rte,post,post,1.0,
4532,rte,post,post,0.0,
4536,rte,post,post,0.0,
4540,rte,post,post,0.0,
4544,rte,post,post,0.0,
4548,rte,post,post,1.0,
4552,rte,post,post,0.0,
4556,rte,post,post,1.0,
4560,rte,post,post,0.0,
4564,rte,post,post,0.0,
4568,rte,post,post,0.0,
4572,rte,post,post,0.0,
4576,rte,post,post,0.0,
4580,rte,post,post,0.0,
4584,rte,post,post,0.0,
4588,rte,post,post,0.0,
4592,rte,post,post,1.0,
4596,rte,post,post,0.0,
4600,rte,post,post,0.0,
4604,rte,post,post,0.0,thin_lt400
4608,rte,post,post,0.0,
4612,rte,post,post,1.0,
4616,rte,post,post,0.0,
4620,rte,post,post,0.0,
4624,rte,post,post,0.0,
4628,rte,post,post,1.0,
4632,rte,post,post,0.0,
4636,rte,post,post,0.0,
4640,rte,post,post,0.0,
4644,rte,post,post,0.0,
4648,rte,post,post,0.0,
4652,rte,post,post,1.0,
4656,rte,post,post,1.0,
4660,rte,post,post,0.0,
4664,rte,post,post,0.0,
4668,rte,post,post,1.0,
4672,rte,post,post,1.0,
4676,rte,post,post,0.0,
4680,rte,post,post,0.0,
4684,rte,post,post,1.0,
4688,rte,post,post,0.0,
4692,rte,post,post,1.0,
4696,rte,post,post,1.0,
4700,rte,post,post,0.0,
4704,rte,post,post,0.0,
4708,rte,post,post,0.0,
4712,rte,post,post,0.0,
4716,rte,post,post,1.0,
4720,rte,post,post,1.0,
4724,rte,post,post,1.0,
4728,rte,post,post,0.0,
4732,rte,post,post,0.0,
4736,rte,post,post,0.0,
4740,rte,post,post,1.0,
4744,rte,post,post,0.0,
4748,rte,post,post,0.0,thin_lt400
4752,rte,post,post,0.0,thin_lt400
4756,rte,post,post,0.0,
4760,rte,post,post,0.0,thin_lt400
4764,rte,post,post,0.0,
4768,rte,post,post,0.0,
4772,rte,post,post,0.0,
4776,rte,post,post,0.0,
4780,rte,post,post,0.0,
4784,rte,post,post,0.0,
4788,rte,post,post,1.0,
4792,rte,post,post,1.0,
4796,rte,post,post,0.0,
4800,rte,post,post,1.0,
4804,rte,post,post,0.0,
4808,rte,post,post,0.0,
4812,rte,post,post,0.0,
4816,rte,post,post,0.0,
4820,rte,post,post,1.0,
4824,rte,post,post,1.0,
4828,rte,post,post,0.0,
4832,rte,post,post,0.0,thin_lt400
4836,rte,post,post,0.0,
4840,rte,post,post,0.0,
4844,rte,post,post,0.0,
4848,rte,post,post,0.0,
4852,rte,post,post,1.0,
4856,rte,post,post,0.0,
4860,rte,post,post,0.0,thin_lt400
4864,rte,post,post,0.0,
4868,rte,post,post,0.0,nonprose
4872,rte,post,post,0.0,
4876,rte,post,post,0.0,
4880,rte,post,post,0.0,
4884,rte,post,post,0.0,
4888,rte,post,post,0.0,
4892,rte,post,post,0.0,
4896,rte,post,post,1.0,
4900,rte,post,post,1.0,
4904,rte,post,post,1.0,
4908,rte,post,post,1.0,
4912,rte,post,post,0.0,
4916,rte,post,post,0.0,
4920,rte,post,post,0.0,thin_lt400
4924,rte,post,post,0.0,
4928,rte,post,post,0.0,
4932,rte,post,post,1.0,
4936,rte,post,post,0.0,
4940,rte,post,post,1.0,
4944,rte,post,post,0.0,thin_lt400
4948,rte,post,post,1.0,
4952,rte,post,post,1.0,
4956,rte,post,post,1.0,
4960,rte,post,post,1.0,
4964,rte,post,post,0.0,thin_lt400
4968,rte,post,post,0.0,
4972,rte,post,post,1.0,
4976,rte,post,post,0.0,
4980,rte,post,post,1.0,
4984,rte,post,post,0.0,
4988,rte,post,post,0.0,
4992,rte,post,post,1.0,
4996,rte,post,post,0.0,
5000,rte,post,post,1.0,
5004,rte,straddle,post,0.0,
5008,rte,straddle,post,0.0,
5012,rte,straddle,post,0.0,
5016,rte,straddle,post,1.0,
5020,rte,straddle,post,0.0,
5024,rte,straddle,post,0.0,
5028,rte,straddle,post,0.0,
5032,rte,straddle,post,0.0,
5036,rte,straddle,post,1.0,
5040,rte,straddle,post,0.0,
5044,rte,straddle,post,0.0,
5048,rte,straddle,post,0.0,
5052,rte,straddle,post,0.0,thin_lt400
5056,rte,straddle,post,0.0,
5060,rte,straddle,post,0.0,
5064,rte,straddle,post,0.0,
5068,rte,straddle,post,1.0,
5072,rte,straddle,post,1.0,
5076,rte,straddle,post,0.0,
5080,rte,straddle,post,0.0,
5084,rte,straddle,post,0.0,
5088,rte,straddle,post,0.0,
5092,rte,straddle,post,0.0,
5096,rte,straddle,post,0.0,
5100,rte,straddle,post,1.0,
5104,rte,straddle,post,1.0,
5108,rte,pre,pre,1.0,
5112,rte,pre,pre,0.0,
5116,rte,pre,pre,0.0,
5120,rte,pre,pre,0.0,
5124,rte,pre,pre,0.0,
5128,rte,pre,pre,1.0,
5132,rte,pre,pre,1.0,
5136,rte,pre,pre,1.0,
5140,rte,pre,pre,1.0,
5144,rte,pre,pre,0.0,
5148,rte,pre,pre,0.0,
5152,rte,pre,pre,0.0,
5156,rte,pre,pre,1.0,
5160,rte,pre,pre,0.0,
5164,rte,pre,pre,0.0,
5168,rte,pre,pre,0.0,
5172,rte,pre,pre,1.0,
5176,rte,pre,pre,1.0,
5180,rte,pre,pre,0.0,
5184,rte,pre,pre,1.0,
5188,rte,pre,pre,1.0,
5192,rte,pre,pre,0.0,
5196,rte,pre,pre,1.0,
5200,rte,pre,pre,0.0,
5204,rte,pre,pre,0.0,
5208,rte,pre,pre,1.0,
5212,rte,pre,pre,0.0,
5216,rte,pre,pre,0.0,
5220,rte,pre,pre,0.0,
5224,rte,pre,pre,1.0,
5228,rte,pre,pre,0.0,
5232,rte,pre,pre,1.0,
5236,rte,pre,pre,0.0,
5240,rte,pre,pre,1.0,
5244,rte,pre,pre,0.0,
5248,rte,pre,pre,1.0,
5252,rte,pre,pre,0.0,
5256,rte,pre,pre,0.0,
5260,rte,pre,pre,1.0,
5264,rte,pre,pre,0.0,
5268,rte,pre,pre,0.0,
5272,rte,pre,pre,0.0,
5276,rte,pre,pre,1.0,
5280,rte,pre,pre,0.0,
5284,rte,pre,pre,0.0,
5288,rte,pre,pre,0.0,
5292,rte,pre,pre,1.0,
5296,rte,pre,pre,0.0,
5300,rte,pre,pre,0.0,
5304,rte,pre,pre,0.0,
5308,rte,pre,pre,1.0,
5312,rte,pre,pre,1.0,
5316,rte,pre,pre,0.0,
5320,rte,pre,pre,1.0,
5324,rte,pre,pre,0.0,
5328,rte,pre,pre,0.0,
5332,rte,pre,pre,0.0,
5336,rte,pre,pre,0.0,
5340,rte,pre,pre,0.0,
5344,rte,pre,pre,1.0,
5348,rte,pre,pre,0.0,
5352,rte,pre,pre,0.0,
5356,rte,pre,pre,1.0,
5360,rte,pre,pre,1.0,
5364,rte,pre,pre,0.0,
5368,rte,pre,pre,1.0,
5372,rte,pre,pre,0.0,
5376,rte,pre,pre,0.0,
5380,rte,pre,pre,1.0,
5384,rte,pre,pre,0.0,
5388,rte,pre,pre,0.0,
5392,rte,pre,pre,1.0,
5396,rte,pre,pre,1.0,
5400,rte,pre,pre,1.0,
5404,rte,pre,pre,0.0,
5408,rte,pre,pre,1.0,
5412,rte,pre,pre,0.0,
5416,rte,pre,pre,0.0,
5420,rte,pre,pre,0.0,
5424,rte,pre,pre,1.0,
5428,rte,pre,pre,0.0,
5432,rte,pre,pre,0.0,
5436,rte,pre,pre,0.0,
5440,rte,pre,pre,1.0,
5444,rte,pre,pre,0.0,
5448,rte,pre,pre,1.0,
5452,rte,pre,pre,1.0,
5456,rte,pre,pre,1.0,
5460,rte,pre,pre,1.0,
5464,rte,pre,pre,1.0,
5468,rte,pre,pre,0.0,
5472,rte,pre,pre,0.0,
5476,rte,pre,pre,0.0,thin_lt400
5480,rte,pre,pre,1.0,
5484,rte,pre,pre,1.0,
5488,rte,pre,pre,1.0,
5492,rte,pre,pre,1.0,
5496,rte,pre,pre,1.0,
5500,rte,pre,pre,0.0,
5504,rte,pre,pre,0.0,
5508,rte,pre,pre,1.0,
5512,rte,pre,pre,0.0,
5516,rte,pre,pre,0.0,
5520,rte,pre,pre,1.0,
5524,rte,pre,pre,1.0,
5528,rte,pre,pre,1.0,
5532,rte,pre,pre,0.0,
5536,rte,pre,pre,1.0,
5540,rte,pre,pre,1.0,
5544,rte,pre,pre,0.0,
5548,rte,pre,pre,0.0,
5552,rte,pre,pre,1.0,
5556,rte,pre,pre,0.0,
5560,rte,pre,pre,0.0,
5564,rte,pre,pre,1.0,
5568,rte,pre,pre,1.0,
5572,rte,pre,pre,1.0,
5576,rte,pre,pre,0.0,
5580,rte,pre,pre,0.0,
5584,rte,pre,pre,1.0,
5588,rte,pre,pre,0.0,
5592,rte,pre,pre,1.0,
5596,rte,pre,pre,0.0,
5600,rte,pre,pre,1.0,
5604,rte,pre,pre,1.0,
5608,rte,pre,pre,0.0,
5612,rte,pre,pre,1.0,
5616,rte,pre,pre,0.0,
5620,rte,pre,pre,0.0,
5624,rte,pre,pre,1.0,
5628,rte,pre,pre,0.0,
5632,rte,pre,pre,0.0,
5636,rte,pre,pre,0.0,
5640,rte,pre,pre,0.0,
5644,rte,pre,pre,0.0,
5648,rte,pre,pre,1.0,
5652,rte,pre,pre,0.0,
5656,rte,pre,pre,0.0,
5660,rte,pre,pre,0.0,
5664,rte,pre,pre,1.0,
5668,rte,pre,pre,1.0,
5672,rte,pre,pre,1.0,
5676,rte,pre,pre,1.0,
5680,rte,pre,pre,0.0,
5684,rte,pre,pre,0.0,
5688,rte,pre,pre,0.0,
5692,rte,pre,pre,0.0,
5696,rte,pre,pre,0.0,
5700,rte,pre,pre,0.0,
5704,rte,pre,pre,0.0,
5708,rte,pre,pre,0.0,
5712,rte,pre,pre,0.0,thin_lt400
5716,rte,pre,pre,0.0,
5720,rte,pre,pre,0.0,
5724,rte,pre,pre,0.0,
5728,rte,pre,pre,0.0,
5732,rte,pre,pre,0.0,
5736,rte,pre,pre,1.0,
5740,rte,pre,pre,0.0,
5744,rte,pre,pre,0.0,
5748,rte,pre,pre,0.0,
5752,rte,pre,pre,1.0,
5756,rte,pre,pre,0.0,
5760,rte,pre,pre,1.0,
5764,rte,pre,pre,1.0,
5768,rte,pre,pre,0.0,
5772,rte,pre,pre,0.0,
5776,rte,pre,pre,1.0,
5780,rte,pre,pre,0.0,
5784,rte,pre,pre,0.0,
5788,rte,pre,pre,1.0,
5792,rte,pre,pre,0.0,
5796,rte,pre,pre,0.0,
5800,rte,pre,pre,0.0,thin_lt400
5804,rte,pre,pre,0.0,
5808,rte,pre,pre,1.0,
5812,rte,pre,pre,0.0,
5816,rte,pre,pre,0.0,
5820,rte,pre,pre,1.0,
5824,rte,pre,pre,1.0,
5828,rte,pre,pre,1.0,
5832,rte,pre,pre,0.0,
5836,rte,pre,pre,1.0,
5840,rte,pre,pre,0.0,
5844,rte,pre,pre,1.0,
5848,rte,pre,pre,0.0,
5852,rte,pre,pre,0.0,
5856,rte,pre,pre,0.0,
5860,rte,pre,pre,0.0,
5864,rte,pre,pre,1.0,
5868,rte,pre,pre,0.0,
5872,rte,pre,pre,1.0,
5876,rte,pre,pre,0.0,
5880,rte,pre,pre,1.0,
5884,rte,pre,pre,1.0,
5888,rte,pre,pre,0.0,
5892,rte,pre,pre,0.0,
5896,rte,pre,pre,0.0,
5900,rte,pre,pre,0.0,
5904,rte,pre,pre,1.0,
5908,rte,pre,pre,0.0,
5912,rte,pre,pre,0.0,
5916,rte,pre,pre,1.0,
5920,rte,pre,pre,0.0,
5924,rte,pre,pre,0.0,
5928,rte,pre,pre,0.0,
5932,rte,pre,pre,0.0,
5936,rte,pre,pre,0.0,
5940,rte,pre,pre,1.0,
5944,rte,pre,pre,0.0,
5948,rte,pre,pre,0.0,
5952,rte,pre,pre,0.0,
5956,rte,pre,pre,0.0,
5960,rte,pre,pre,0.0,
5964,rte,pre,pre,0.0,
5968,rte,pre,pre,0.0,thin_lt400
5972,rte,pre,pre,0.0,
5976,rte,pre,pre,0.0,
5980,rte,pre,pre,0.0,thin_lt400
5984,rte,pre,pre,0.0,
5988,rte,pre,pre,0.0,
5992,rte,pre,pre,1.0,
5996,rte,pre,pre,0.0,
6000,rte,pre,pre,0.0,
6004,rte,pre,pre,0.0,thin_lt400
6008,rte,pre,pre,0.0,
6012,rte,pre,pre,0.0,
6016,rte,pre,pre,0.0,
6020,rte,pre,pre,0.0,
6024,rte,pre,pre,0.0,
6028,rte,pre,pre,0.0,
6032,rte,pre,pre,0.0,
6036,rte,pre,pre,0.0,
6040,rte,pre,pre,0.0,
6044,rte,pre,pre,0.0,
6048,rte,pre,pre,1.0,
6052,rte,pre,pre,0.0,
6056,rte,pre,pre,0.0,
6060,rte,pre,pre,0.0,
6064,rte,pre,pre,0.0,
6068,rte,pre,pre,0.0,
6072,rte,pre,pre,0.0,
6076,rte,pre,pre,0.0,
6080,rte,pre,pre,0.0,
6084,rte,pre,pre,1.0,
6088,rte,pre,pre,0.0,
6092,rte,pre,pre,0.0,
6096,rte,pre,pre,0.0,
6100,rte,pre,pre,0.0,
6104,rte,pre,pre,0.0,thin_lt400
6108,rte,pre,pre,1.0,
6112,rte,pre,pre,0.0,
6116,rte,pre,pre,0.0,
6120,rte,pre,pre,0.0,
6124,rte,pre,pre,0.0,
6128,rte,pre,pre,1.0,
6132,rte,pre,pre,0.0,
6136,rte,pre,pre,0.0,
6140,rte,pre,pre,0.0,
6144,rte,pre,pre,0.0,
6148,rte,pre,pre,1.0,
6152,rte,pre,pre,0.0,
6156,rte,pre,pre,0.0,
6160,rte,pre,pre,1.0,
6164,rte,pre,pre,1.0,
6168,rte,pre,pre,0.0,
6172,rte,pre,pre,0.0,
6176,rte,pre,pre,0.0,
6180,rte,pre,pre,0.0,
6184,rte,pre,pre,1.0,
6188,rte,pre,pre,0.0,
6192,rte,pre,pre,1.0,
6196,rte,pre,pre,0.0,
6200,rte,pre,pre,0.0,
6204,rte,pre,pre,0.0,
6208,rte,pre,pre,0.0,thin_lt400
6212,rte,pre,pre,0.0,
6216,rte,pre,pre,0.0,
6220,rte,pre,pre,0.0,
6224,rte,pre,pre,1.0,
6228,rte,pre,pre,1.0,
6232,rte,pre,pre,1.0,
6236,rte,pre,pre,0.0,
6240,rte,pre,pre,1.0,
6244,rte,pre,pre,0.0,
6248,rte,pre,pre,0.0,
6252,rte,pre,pre,0.0,
6256,rte,pre,pre,0.0,
6260,rte,pre,pre,1.0,
6264,rte,pre,pre,1.0,
6268,rte,pre,pre,1.0,
6272,rte,pre,pre,0.0,
6276,rte,pre,pre,1.0,
6280,rte,pre,pre,0.0,
6284,rte,pre,pre,0.0,
6288,rte,pre,pre,1.0,
6292,rte,pre,pre,0.0,
6296,rte,pre,pre,0.0,
6300,rte,pre,pre,0.0,
6304,rte,pre,pre,0.0,
6308,rte,pre,pre,0.0,
6312,rte,pre,pre,1.0,
6316,rte,pre,pre,1.0,
6320,rte,pre,pre,1.0,
6324,rte,pre,pre,0.0,
6328,rte,pre,pre,0.0,thin_lt400
6332,rte,pre,pre,0.0,
6336,rte,pre,pre,1.0,
6340,rte,pre,pre,1.0,
6344,rte,pre,pre,1.0,
6348,rte,pre,pre,0.0,
6352,rte,pre,pre,0.0,
6356,rte,pre,pre,1.0,
6360,rte,pre,pre,1.0,
6364,rte,pre,pre,1.0,
6368,rte,pre,pre,0.0,
6372,rte,pre,pre,0.0,
6376,rte,pre,pre,0.0,
6380,rte,pre,pre,1.0,
6384,rte,pre,pre,1.0,
6388,rte,pre,pre,0.0,
6392,rte,pre,pre,1.0,
6396,rte,pre,pre,0.0,thin_lt400
6400,rte,pre,pre,0.0,
6404,rte,pre,pre,1.0,
6408,rte,pre,pre,0.0,
6412,rte,pre,pre,1.0,
6416,rte,pre,pre,0.0,
6420,rte,pre,pre,0.0,
6424,rte,pre,pre,0.0,
6428,rte,pre,pre,0.0,
6432,rte,pre,pre,0.0,
6436,rte,pre,pre,0.0,
6440,rte,pre,pre,0.0,
6444,rte,pre,pre,0.0,
6448,rte,pre,pre,1.0,
6452,rte,pre,pre,0.0,
6456,rte,pre,pre,0.0,
6460,rte,pre,pre,0.0,
6464,rte,pre,pre,1.0,
6468,rte,pre,pre,0.0,
6472,rte,pre,pre,1.0,
6476,rte,pre,pre,0.0,
6480,rte,pre,pre,0.0,
6484,rte,pre,pre,0.0,
6488,rte,pre,pre,0.0,
6492,rte,pre,pre,1.0,
6496,rte,pre,pre,0.0,
6500,rte,pre,pre,1.0,
6504,rte,pre,pre,1.0,
6508,rte,pre,pre,0.0,
6512,rte,pre,pre,0.0,
6516,rte,pre,pre,1.0,
6520,rte,pre,pre,0.0,
6524,rte,pre,pre,0.0,
6528,rte,pre,pre,0.0,
6532,rte,pre,pre,1.0,
6536,rte,pre,pre,0.0,
6540,rte,pre,pre,0.0,
6544,rte,pre,pre,1.0,
6548,rte,pre,pre,1.0,
6552,rte,pre,pre,0.0,
6556,rte,pre,pre,1.0,
6560,rte,pre,pre,0.0,
6564,rte,pre,pre,0.0,
6568,rte,pre,pre,0.0,
6572,rte,pre,pre,0.0,
6576,rte,pre,pre,0.0,
6580,rte,pre,pre,1.0,
6584,rte,pre,pre,0.0,
6588,rte,pre,pre,1.0,
6592,rte,pre,pre,1.0,
6596,rte,pre,pre,0.0,
6600,rte,pre,pre,1.0,
6604,rte,pre,pre,1.0,
6608,rte,pre,pre,0.0,
6612,rte,pre,pre,0.0,
6616,rte,pre,pre,0.0,
6620,rte,pre,pre,1.0,
6624,rte,pre,pre,0.0,
6628,rte,pre,pre,0.0,
6632,rte,pre,pre,0.0,
6636,rte,pre,pre,0.0,
6640,rte,pre,pre,0.0,
6644,rte,pre,pre,0.0,
6648,rte,pre,pre,0.0,
6652,rte,pre,pre,1.0,
6656,rte,pre,pre,1.0,
6660,rte,pre,pre,0.0,
6664,rte,pre,pre,0.0,
6668,rte,pre,pre,0.0,
6672,rte,pre,pre,0.0,
6676,rte,pre,pre,0.0,
6680,rte,pre,pre,0.0,
6684,rte,pre,pre,1.0,
6688,rte,pre,pre,1.0,
6692,rte,pre,pre,1.0,
6696,rte,pre,pre,1.0,
6700,rte,pre,pre,1.0,
6704,rte,pre,pre,0.0,
6708,rte,pre,pre,1.0,
6712,rte,pre,pre,0.0,
6716,rte,pre,pre,0.0,
6720,rte,pre,pre,1.0,
6724,rte,pre,pre,0.0,
6728,rte,pre,pre,0.0,
6732,rte,pre,pre,0.0,
6736,rte,pre,pre,0.0,
6740,rte,pre,pre,0.0,
6744,rte,pre,pre,1.0,
6748,rte,pre,pre,1.0,
6752,rte,pre,pre,1.0,
6756,rte,pre,pre,1.0,
6760,rte,pre,pre,0.0,
6764,rte,pre,pre,0.0,
6768,rte,pre,pre,0.0,
6772,rte,pre,pre,0.0,
6776,rte,pre,pre,1.0,
6780,rte,pre,pre,1.0,
6784,rte,pre,pre,0.0,
6788,rte,pre,pre,0.0,
6792,rte,pre,pre,0.0,
6796,rte,pre,pre,0.0,
6800,rte,pre,pre,0.0,
6804,rte,pre,pre,1.0,
6808,rte,pre,pre,1.0,
6812,rte,pre,pre,0.0,
6816,rte,pre,pre,1.0,
6820,rte,pre,pre,0.0,
6824,rte,pre,pre,0.0,
6828,rte,pre,pre,0.0,
6832,rte,pre,pre,0.0,
6836,rte,pre,pre,0.0,
6840,rte,pre,pre,1.0,
6844,rte,pre,pre,1.0,
6848,rte,pre,pre,1.0,
6852,rte,pre,pre,0.0,
6856,rte,pre,pre,1.0,
6860,rte,pre,pre,1.0,
6864,rte,pre,pre,1.0,
6868,rte,pre,pre,1.0,
6872,rte,pre,pre,0.0,
6876,rte,pre,pre,1.0,
6880,rte,pre,pre,1.0,
6884,rte,pre,pre,0.0,
6888,rte,pre,pre,1.0,
6892,rte,pre,pre,0.0,
6896,rte,pre,pre,1.0,
6900,rte,pre,pre,0.0,
6904,rte,pre,pre,0.0,
6908,rte,pre,pre,1.0,
6912,rte,pre,pre,0.0,
6916,rte,pre,pre,0.0,
6920,rte,pre,pre,1.0,
6924,rte,pre,pre,1.0,
6928,rte,pre,pre,0.0,
6932,rte,pre,pre,0.0,
6936,rte,pre,pre,0.0,
6940,rte,pre,pre,0.0,
6944,rte,pre,pre,0.0,stub
6948,rte,pre,pre,1.0,
6952,rte,pre,pre,1.0,
6956,rte,pre,pre,0.0,
6960,rte,pre,pre,0.0,
6964,rte,pre,pre,0.0,
6968,rte,pre,pre,0.0,
6972,rte,pre,pre,0.0,
6976,rte,pre,pre,0.0,
6980,rte,pre,pre,1.0,
6984,rte,pre,pre,0.0,
6988,rte,pre,pre,0.0,
6992,rte,pre,pre,0.0,
6996,rte,pre,pre,0.0,
7000,rte,pre,pre,0.0,
7004,rte,pre,pre,0.0,
7008,rte,pre,pre,1.0,
7012,rte,pre,pre,0.0,
7016,rte,pre,pre,1.0,
7020,rte,pre,pre,0.0,
7024,rte,pre,pre,1.0,
7028,rte,pre,pre,0.0,
7032,rte,pre,pre,1.0,
7036,rte,pre,pre,1.0,
7040,rte,pre,pre,0.0,
7044,rte,pre,pre,1.0,
7048,rte,pre,pre,1.0,
7052,rte,pre,pre,0.0,
7056,rte,pre,pre,0.0,
7060,rte,pre,pre,0.0,
7064,rte,pre,pre,0.0,
7068,rte,pre,pre,0.0,
7072,rte,pre,pre,0.0,
7076,rte,pre,pre,0.0,
7080,rte,pre,pre,0.0,
7084,rte,pre,pre,1.0,
7088,rte,pre,pre,1.0,
7092,rte,pre,pre,0.0,
7096,rte,pre,pre,0.0,
7100,rte,pre,pre,0.0,
7104,rte,pre,pre,1.0,
7108,rte,pre,pre,0.0,
7112,rte,pre,pre,0.0,
7116,rte,pre,pre,1.0,
7120,rte,pre,pre,0.0,thin_lt400
7124,rte,pre,pre,0.0,
7128,rte,pre,pre,0.0,
7132,rte,pre,pre,1.0,
7136,rte,pre,pre,0.0,
7140,rte,pre,pre,1.0,
7144,rte,pre,pre,0.0,
7148,rte,pre,pre,1.0,
7152,rte,pre,pre,0.0,
7156,rte,pre,pre,0.0,
